[(0, '{id:TEST, hour:18, minute:19, day:23, month:8, year:2012, site:UoB, location:SHED, tester:SHAUN, testcode1:I0A0000011, testcode2:S121111111}')] 
[(5441, '{id:00655, hour:13, minute:25, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5442, '{id:00646, hour:13, minute:27, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5443, '{id:00799, hour:14, minute:17, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5444, '{id:00710, hour:14, minute:20, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5445, '{id:00704, hour:14, minute:23, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5446, '{id:00699, hour:14, minute:25, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5447, '{id:00698, hour:14, minute:28, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5448, '{id:4640, hour:14, minute:35, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5449, '{id:3818, hour:14, minute:44, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5450, '{id:3823, hour:14, minute:47, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5451, '{id:4578, hour:14, minute:49, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5452, '{id:4639, hour:14, minute:53, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5453, '{id:3825, hour:14, minute:55, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5454, '{id:3821, hour:14, minute:58, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5455, '{id:3826, hour:15, minute:5, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5456, '{id:3822, hour:15, minute:6, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5457, '{id:4642, hour:15, minute:9, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5458, '{id:4676, hour:15, minute:12, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5459, '{id:3827, hour:15, minute:15, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5460, '{id:2504, hour:15, minute:19, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5461, '{id:3827, hour:15, minute:21, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5462, '{id:00781, hour:15, minute:27, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5463, '{id:00505, hour:15, minute:30, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5464, '{id:00802, hour:15, minute:33, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5465, '{id:00649, hour:15, minute:36, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5466, '{id:00801, hour:15, minute:41, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5467, '{id:00803, hour:15, minute:44, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5468, '{id:00068, hour:15, minute:47, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5469, '{id:00684, hour:15, minute:50, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5470, '{id:00603, hour:15, minute:52, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5471, '{id:00067, hour:16, minute:18, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5472, '{id:00657, hour:16, minute:22, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5473, '{id:00794, hour:16, minute:24, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5474, '{id:00605, hour:16, minute:27, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5475, '{id:00850, hour:16, minute:36, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5476, '{id:00592, hour:16, minute:57, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5477, '{id:00636, hour:17, minute:4, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5478, '{id:4674, hour:17, minute:8, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5479, '{id:00596, hour:17, minute:14, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5480, '{id:00683, hour:17, minute:20, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5481, '{id:4867, hour:17, minute:26, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5482, '{id:00594, hour:17, minute:33, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5483, '{id:00690, hour:17, minute:39, day:30, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5484, '{id:4119, hour:17, minute:43, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:KAC7000011, testcode2:S122111111}')]
[(5485, '{id:00503, hour:17, minute:49, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C7003051, testcode2:S122431131}')]
[(5486, '{id:000462, hour:18, minute:7, day:30, month:1, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C7003051, testcode2:S122431131}')]
[(5487, '{id:000463, hour:11, minute:25, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003051, testcode2:S122431131}')]
[(5488, '{id:000463/1, hour:11, minute:47, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:K1C7003052, testcode2:S122221131}')]
[(5489, '{id:000463/1, hour:11, minute:50, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5490, '{id:000463/2, hour:11, minute:53, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5491, '{id:000463/3, hour:11, minute:56, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5492, '{id:00851, hour:12, minute:35, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5493, '{id:00852, hour:12, minute:40, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5494, '{id:00853, hour:12, minute:45, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5495, '{id:00854, hour:12, minute:48, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5496, '{id:00855, hour:12, minute:51, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5497, '{id:00856, hour:12, minute:56, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5498, '{id:00857, hour:12, minute:58, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5499, '{id:00858, hour:13, minute:1, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:IAG2006021, testcode2:S122111111}')]
[(5500, '{id:000462/1, hour:13, minute:23, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5501, '{id:000462/2, hour:13, minute:27, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5502, '{id:000462/3, hour:13, minute:30, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5503, '{id:00502, hour:14, minute:51, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5504, '{id:00502/2, hour:14, minute:53, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5505, '{id:00502/3, hour:14, minute:56, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5506, '{id:00697, hour:15, minute:10, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5507, '{id:00763, hour:15, minute:19, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5508, '{id:00763/2, hour:15, minute:23, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5509, '{id:00763/3, hour:15, minute:30, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5510, '{id:00501/1, hour:15, minute:35, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5511, '{id:00501/2, hour:15, minute:41, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5512, '{id:00501/3, hour:15, minute:43, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C7003052, testcode2:S122221111}')]
[(5513, '{id:00503/1, hour:16, minute:21, day:31, month:1, year:2018, site:UoB, location:ALT, tester:HENRY, testcode1:I1C7003052, testcode2:S122221111}')]
[(5514, '{id:00503/2, hour:16, minute:24, day:31, month:1, year:2018, site:UoB, location:ALT, tester:HENRY, testcode1:I1C7003052, testcode2:S122221111}')]
[(5515, '{id:00503/3, hour:16, minute:25, day:31, month:1, year:2018, site:UoB, location:ALT, tester:HENRY, testcode1:I1C7003052, testcode2:S122221111}')]
[(5516, '{id:00796, hour:18, minute:4, day:31, month:1, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5517, '{id:4840, hour:18, minute:14, day:5, month:2, year:2018, site:UoB, location:ALT, tester:DUFALL, testcode1:K1C7000091, testcode2:S122111111}')]
[(5518, '{id:4841, hour:18, minute:16, day:5, month:2, year:2018, site:UoB, location:ALT, tester:DUFALL, testcode1:I0M3006021, testcode2:S122111111}')]
[(5519, '{id:00559, hour:12, minute:14, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5520, '{id:000390, hour:12, minute:25, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5521, '{id:00072, hour:12, minute:32, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5522, '{id:00562, hour:12, minute:39, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5523, '{id:00073, hour:12, minute:44, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5524, '{id:00561, hour:12, minute:52, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5525, '{id:00776, hour:12, minute:56, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5526, '{id:00070, hour:13, minute:0, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5527, '{id:00558, hour:13, minute:3, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5528, '{id:00563, hour:14, minute:26, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5529, '{id:00071, hour:14, minute:38, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5530, '{id:00069, hour:14, minute:49, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5531, '{id:00661, hour:15, minute:2, day:9, month:2, year:2018, site:UoB, location:ALT, tester:SUPERVISED, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5532, '{id:00538, hour:18, minute:42, day:12, month:2, year:2018, site:UoB, location:ALT, tester:ROWAN, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5533, '{id:4003, hour:18, minute:46, day:12, month:2, year:2018, site:UoB, location:ALT, tester:ROWAN, testcode1:I1C70030D1, testcode2:S121111111}')]
[(5534, '{id:00859/1, hour:13, minute:8, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5535, '{id:00859/2, hour:13, minute:9, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5536, '{id:00859/3, hour:13, minute:10, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5537, '{id:00859/4, hour:13, minute:11, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5538, '{id:00859/5, hour:13, minute:12, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5539, '{id:00859/6, hour:13, minute:13, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5540, '{id:00859/7, hour:13, minute:14, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5541, '{id:00859/8, hour:13, minute:15, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5542, '{id:00859/9, hour:13, minute:17, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5543, '{id:00859/10, hour:13, minute:17, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5544, '{id:00859/11, hour:13, minute:18, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5545, '{id:00859/12, hour:13, minute:20, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5546, '{id:00859/13, hour:13, minute:20, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5547, '{id:00860/1, hour:14, minute:29, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5548, '{id:00860/2, hour:14, minute:31, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5549, '{id:00860/3, hour:14, minute:33, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5550, '{id:00860/4, hour:14, minute:34, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5551, '{id:00860/5, hour:14, minute:55, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5552, '{id:00860/6, hour:14, minute:57, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5553, '{id:00860/7, hour:14, minute:58, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5554, '{id:00860/8, hour:15, minute:0, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5555, '{id:00860/9, hour:15, minute:1, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
[(5556, '{id:00860/10, hour:15, minute:2, day:13, month:2, year:2018, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K4C7000091, testcode2:S121121111}')]
